127.0.0.1 - - [06/Dec/2018:13:47:44 +0100] "GET /images/favicon/favicon-96x96.png HTTP/1.1" 200 11234
127.0.0.1 - - [06/Dec/2018:13:47:44 +0100] "GET /images/favicon/android-icon-192x192.png HTTP/1.1" 200 29005
127.0.0.1 - - [06/Dec/2018:13:47:50 +0100] "GET /competenze.php HTTP/1.1" 200 9419
127.0.0.1 - - [06/Dec/2018:13:47:50 +0100] "GET /images/puntina_big.png HTTP/1.1" 200 1641
127.0.0.1 - - [06/Dec/2018:13:47:50 +0100] "GET /images/logo_soluzioni_meccaniche_nero.png HTTP/1.1" 200 18305
127.0.0.1 - - [06/Dec/2018:13:48:17 +0100] "GET /index.html HTTP/1.1" 404 208
127.0.0.1 - - [06/Dec/2018:13:48:29 +0100] "GET /competenze.php HTTP/1.1" 200 9419
127.0.0.1 - - [06/Dec/2018:13:48:29 +0100] "GET /css/flexslider.css HTTP/1.1" 200 6897
127.0.0.1 - - [06/Dec/2018:13:48:29 +0100] "GET /css/style.css HTTP/1.1" 200 55985
127.0.0.1 - - [06/Dec/2018:13:48:29 +0100] "GET /images/quad1.jpg HTTP/1.1" 200 26435
